est_diameter_min,est_diameter_max,relative_velocity,miss_distance,orbiting_body,sentry_object,absolute_magnitude,hazardous
0.0121494041,0.0271668934,40328.7541386152,18954280.80891554,1,1,26.7,False
0.022108281,0.0494356193,43037.932683568,1032395.126502024,1,1,25.4,False
0.1160259082,0.2594418179,10873.3018481506,37023969.05225097,1,1,21.8,False
0.0421264611,0.0941976306,43750.5913144202,15646029.97875537,1,1,24.0,False
0.022108281,0.0494356193,44622.7886916043,41070972.835520536,1,1,25.4,False
0.1108038821,0.2477650126,98730.5892857946,56419803.48777063,1,1,21.9,False
0.0192555078,0.0430566244,31870.6486420002,11231010.752872474,1,1,25.7,False
0.4836764882,1.0815335068,47077.8318835517,62607608.72538379,1,1,18.7,False
0.1925550782,0.4305662442,22191.8443851171,31638506.05011216,1,1,20.7,False
0.0096506147,0.0215794305,25178.522189619,28509807.879290584,1,1,27.2,False
0.0231502122,0.0517654482,21120.5663349196,53013395.37655058,1,1,25.3,False
0.3408434689,0.7621491661,2919.5020762504,69380153.32089819,1,1,19.46,False
0.0053278866,0.0119135167,122811.4812628814,62364517.61703647,1,1,28.49,False
0.0825191939,0.1845185269,67084.0284642736,46480079.85581178,1,1,22.54,False
0.1756123185,0.3926810818,110215.2506518746,28634931.22360305,1,1,20.9,True
0.0101054342,0.0225964377,12847.8712237921,6046828.692861258,1,1,27.1,False
0.008405334,0.0187948982,82081.370922908,62693705.964716606,1,1,27.5,False
0.0880146521,0.1968067451,49768.3316027711,12868712.730352266,1,1,22.4,False
0.0350392641,0.0783501764,38209.7536215491,2191697.671594567,1,1,24.4,False
0.0421264611,0.0941976306,33410.0466941435,36446484.53281409,1,1,24.0,False
0.0306587876,0.0685551332,21423.192255489,28581997.06448865,1,1,24.69,False
0.1453968429,0.3251172245,70863.5810287451,62404487.20586265,1,1,21.31,False
0.0167708462,0.0375007522,51990.3173927282,7547458.92919189,1,1,26.0,False
0.0608912622,0.1361570015,62271.7614239188,70147408.09403381,1,1,23.2,False
0.1925550782,0.4305662442,87520.2088164912,22879678.533152923,1,1,20.7,False
0.2016299194,0.4508582062,45787.0881714192,46801548.22037036,1,1,20.6,False
0.0192555078,0.0430566244,42778.4037870233,29002596.861516967,1,1,25.7,False
0.0334622374,0.0748238376,29429.0134658073,40784872.339548215,1,1,24.5,False
0.6376097899,1.4257388333,41962.6444112802,58491053.601198085,1,1,18.1,False
0.0073207399,0.016369672,53983.1513919668,1604221.13642572,1,1,27.8,False
0.0133215567,0.0297879063,62010.9819820901,117483.530689443,1,1,26.5,False
0.1272198785,0.2844722965,40156.2434107948,36659671.999334574,1,1,21.6,False
0.0152951935,0.0342010925,41010.2533978682,15936172.579255516,1,1,26.2,False
0.0506471459,0.1132504611,67866.9270709547,67973444.05314478,1,1,23.6,False
0.3669061375,0.8204270649,46882.146575515,51159328.78794704,1,1,19.3,False
0.0313729225,0.0701519874,62541.8592645931,12182957.859527132,1,1,24.64,False
0.0921626549,0.2060819612,94152.1409132288,43681712.25728716,1,1,22.3,False
0.0667659413,0.1492931834,12518.4729597176,40884554.8307319,1,1,23.0,False
0.0185590173,0.0414992243,24673.0608332335,14795115.454141568,1,1,25.78,False
0.0483676488,0.1081533507,27300.8010559757,19805948.648563515,1,1,23.7,False
0.3503926411,0.7835017643,5542.2109465026,53099125.50271042,1,1,19.4,False
0.046190746,0.1032856481,60419.7640377695,13914202.741847085,1,1,23.8,False
0.3669061375,0.8204270649,102854.1033680105,25508695.134525944,1,1,19.3,False
0.0802703167,0.1794898848,73608.0626431159,62332488.66819011,1,1,22.6,False
0.058150704,0.130028927,61595.8273932624,44394485.71517704,1,1,23.3,False
0.2492039814,0.5572370428,89815.2392696504,60930796.41932353,1,1,20.14,False
0.4619074603,1.0328564805,88349.7890144722,45191439.13617825,1,1,18.8,True
0.1501602479,0.3357685218,77420.2599013748,57972403.03679332,1,1,21.24,False
0.0305179233,0.0682401509,27034.9933541454,14005007.945827097,1,1,24.7,False
0.1838886721,0.411187571,53641.1028374539,20642608.97949096,1,1,20.8,True
0.0856160085,0.1914432149,138994.6453615912,72390440.39439717,1,1,22.46,False
0.040230458,0.0899580388,18994.0049788644,72228163.70100042,1,1,24.1,False
0.0050647146,0.0113250461,55666.2101278766,428683.662008871,1,1,28.6,False
0.1394938229,0.3119176705,109110.2242221882,72650874.78772783,1,1,21.4,False
0.2424124811,0.5420507863,37693.9726027787,49307207.79444178,1,1,20.2,False
0.0118728499,0.0265484994,72637.6565563675,54310639.43976825,1,1,26.75,False
0.0278326768,0.0622357573,7108.2262251433,35737275.27409654,1,1,24.9,False
0.3122877701,0.6982966825,55813.4449575628,26681093.70155509,1,1,19.65,False
0.0133215567,0.0297879063,52461.4858179379,1359163.444398955,1,1,26.5,False
0.008405334,0.0187948982,35543.1284341751,696710.281880122,1,1,27.5,False
0.0278326768,0.0622357573,22862.3708969267,4662186.2029973,1,1,24.9,False
0.096506147,0.2157943048,51455.2330885054,50176441.32622644,1,1,22.2,False
0.0040230458,0.0089958039,12992.2831576299,2600985.476084967,1,1,29.1,False
0.02658,0.0594346868,66968.8758226674,684088.679668648,1,1,25.0,False
0.0105816886,0.023661375,48836.3342875628,3732065.081500541,1,1,27.0,False
0.1732028271,0.3872932954,34440.1305126445,34713528.28078093,1,1,20.93,False
0.0334622374,0.0748238376,18529.5733062092,18093958.94192508,1,1,24.5,False
0.2783267681,0.6223575734,96392.9557579874,29925857.75381084,1,1,19.9,False
0.040230458,0.0899580388,14293.9865240767,29508458.16937735,1,1,24.1,False
0.1272198785,0.2844722965,107951.0918689242,47570816.52099703,1,1,21.6,True
0.0506471459,0.1132504611,42168.1704442596,12270747.469643684,1,1,23.6,False
0.0366906138,0.0820427065,30861.1948010109,11795536.177303152,1,1,24.3,False
0.0680072129,0.1520687509,69679.3660461641,50384530.31781986,1,1,22.96,False
0.1529519353,0.3420109247,53633.0520530338,29029716.860977788,1,1,21.2,False
0.2538370294,0.5675968529,88623.3001877406,70171052.63577878,1,1,20.1,False
0.0763053479,0.1706239449,36900.6352920374,10594750.142859608,1,1,22.71,False
0.0291443905,0.0651688382,7631.4797472831,24134517.95813507,1,1,24.8,False
0.022108281,0.0494356193,29508.0880031198,18556534.3005782,1,1,25.4,False
0.0092162655,0.0206081961,23289.5209188675,1953922.179482597,1,1,27.3,False
0.0373727432,0.0835679943,87080.9749694543,58535223.62893769,1,1,24.26,False
1.0105434154,2.2596437711,63538.1075215433,16471789.008177403,1,1,17.1,False
0.096506147,0.2157943048,9604.8035747932,40470920.923882045,1,1,22.2,False
0.0921626549,0.2060819612,89673.9613367576,13552519.552674048,1,1,22.3,False
0.1460679643,0.3266178974,68458.5818492386,35440310.33753398,1,1,21.3,False
0.0921626549,0.2060819612,80930.1457888693,54827054.81751798,1,1,22.3,False
0.0134882304,0.0301606001,76264.8118813757,1165295.779839844,1,1,26.473,False
0.0109788026,0.0245493489,46351.2292196256,42184087.74136057,1,1,26.92,False
0.0291443905,0.0651688382,64426.463136405,4087370.853636329,1,1,24.8,False
0.046190746,0.1032856481,50897.9578808408,32317404.715917107,1,1,23.8,False
0.3503926411,0.7835017643,81913.819731737,21815503.6429766,1,1,19.4,True
0.3346223745,0.7482383761,96449.6727838148,71789547.53329225,1,1,19.5,True
0.7665755735,1.7141150923,45469.0342364965,42953922.80847752,1,1,17.7,True
0.0530340723,0.1185877909,74939.4246771155,14773486.698815478,1,1,23.5,False
0.0046618144,0.0104241338,40940.0498096924,48127.699229606,1,1,28.78,False
0.0555334912,0.1241766613,62484.6451420166,8814591.319784693,1,1,23.4,False
0.0042516252,0.0095069231,51804.875552315,39779485.23850132,1,1,28.98,False
0.1087814834,0.2432427915,43443.9999160798,21279049.346304413,1,1,21.94,False
0.0766575574,0.1714115092,51284.1123908078,38986537.88390106,1,1,22.7,False
0.0167708462,0.0375007522,80964.0626637863,2259934.735383609,1,1,26.0,False
0.0305179233,0.0682401509,31248.3239346558,33018751.155466825,1,1,24.7,False
0.096506147,0.2157943048,62457.6879600761,24975931.237789217,1,1,22.2,False
0.0421264611,0.0941976306,13441.9639345762,30746152.885588784,1,1,24.0,False
0.0253837029,0.0567596853,36675.1080220162,28567125.71974939,1,1,25.1,False
0.1272198785,0.2844722965,53869.6878135815,14233986.26039478,1,1,21.6,False
0.022108281,0.0494356193,13226.9846795781,27921327.06370085,1,1,25.4,False
0.3300311834,0.7379721607,44467.4433657305,51817568.31702031,1,1,19.53,False
0.2658,0.5943468684,123714.2439547121,71793068.60339867,1,1,20.0,False
0.0160160338,0.0358129403,62195.4786289144,29362595.14483998,1,1,26.1,False
0.0506471459,0.1132504611,21122.4955460143,1369224.005874964,1,1,23.6,False
0.3669061375,0.8204270649,88452.330981264,38116246.41093956,1,1,19.3,False
0.040230458,0.0899580388,34341.4820568805,7752408.953558471,1,1,24.1,False
0.0780827277,0.1745982871,17977.3801131777,46125577.42423791,1,1,22.66,False
0.0282198679,0.063101543,25508.9629110048,12036690.875861404,1,1,24.87,False
0.0274507982,0.0613818507,69185.5200189083,54538016.35401695,1,1,24.93,False
0.3503926411,0.7835017643,69037.4932867786,63578769.195115305,1,1,19.4,False
0.096506147,0.2157943048,79290.2502887944,67762312.58495066,1,1,22.2,False
0.0092162655,0.0206081961,52713.6897394494,1263794.832193529,1,1,27.3,False
0.0305179233,0.0682401509,89957.515208675,4260541.967036467,1,1,24.7,False
0.0802703167,0.1794898848,75505.6019250536,15481940.548128683,1,1,22.6,False
0.0121494041,0.0271668934,42190.6137602821,41675696.44928253,1,1,26.7,False
0.0129585073,0.0289761031,62943.8569205152,34531817.91152417,1,1,26.56,False
0.0069912523,0.0156329154,85047.203684237,41252993.096765,1,1,27.9,False
0.0242412481,0.0542050786,31645.3862424041,8369546.49776881,1,1,25.2,False
0.1677084622,0.3750075218,38076.3106585567,10351163.312050471,1,1,21.0,False
1.9344387205,4.3255364773,18330.0201479539,65958126.21966399,1,1,15.69,False
0.0170826395,0.0381979432,37401.8875360862,5557713.146171873,1,1,25.96,False
0.0231502122,0.0517654482,61808.6130681449,47927829.234749086,1,1,25.3,False
0.0305179233,0.0682401509,29650.6635864268,3554312.2490957,1,1,24.7,False
0.1677084622,0.3750075218,58860.1545920262,53551382.30340091,1,1,21.0,False
0.0506471459,0.1132504611,18314.5653331825,29801949.697714888,1,1,23.6,False
0.3503926411,0.7835017643,134664.422009828,72297679.82657795,1,1,19.4,False
0.022108281,0.0494356193,27537.477428795,3806778.940191872,1,1,25.4,False
0.0291443905,0.0651688382,47162.5813343927,44829831.53880892,1,1,24.8,False
0.0555334912,0.1241766613,55102.4099337798,3050823.473694798,1,1,23.4,False
0.2016299194,0.4508582062,60348.0390342682,23177156.425851926,1,1,20.6,False
0.1058168859,0.2366137501,50953.3369378502,16451289.327815352,1,1,22.0,True
0.160160338,0.358129403,38992.8091946623,48358496.45979565,1,1,21.1,False
0.0032700544,0.0073120639,16728.1714334765,370209.070980076,1,1,29.55,False
0.0159424468,0.0356483948,41913.9762160853,38237991.07239829,1,1,26.11,False
0.0058150704,0.0130028927,30134.7244521536,24025458.747258723,1,1,28.3,False
0.1160259082,0.2594418179,28197.1500073378,41846915.04120301,1,1,21.8,False
0.0116025908,0.0259441818,27948.9025846025,2210380.425986322,1,1,26.8,False
0.1529519353,0.3420109247,20944.6263220484,32599455.31331257,1,1,21.2,False
0.1082816778,0.2421251924,28574.6941004121,68302692.01557611,1,1,21.95,False
0.049952241,0.1116966065,39885.6312599198,14690778.225232838,1,1,23.63,False
0.096506147,0.2157943048,44715.0227162335,15260087.939143986,1,1,22.2,False
0.0096506147,0.0215794305,41382.9088567992,33762445.04198637,1,1,27.2,False
0.1394938229,0.3119176705,44633.3330562307,7043069.425015718,1,1,21.4,True
0.0089940434,0.0201112923,32873.7759618099,2993836.259488478,1,1,27.353,False
0.0211132445,0.0472106499,36318.2436884963,31628.191112418,1,1,25.5,False
0.0384197891,0.0859092601,25397.4152378826,21250629.760227326,1,1,24.2,False
0.3051792326,0.6824015094,60592.4119699207,43321749.62313657,1,1,19.7,True
0.1058168859,0.2366137501,25921.5063913005,14773678.887199068,1,1,22.0,False
0.0152951935,0.0342010925,39146.2124677276,3800249.262442538,1,1,26.2,False
0.1058168859,0.2366137501,84085.0568406014,66293711.65650127,1,1,22.0,False
0.0699125232,0.1563291544,20600.1389591985,57474128.85418616,1,1,22.9,False
0.0921626549,0.2060819612,69444.6006228235,6264712.290837411,1,1,22.3,False
0.046190746,0.1032856481,70013.6539274984,31498536.4785428,1,1,23.8,False
0.0083282735,0.0186225856,41716.8649469117,1586067.195544628,1,1,27.52,False
0.1529519353,0.3420109247,53948.6605210018,16973804.513834972,1,1,21.2,False
0.0280902094,0.0628116177,71927.881364979,12289390.057007344,1,1,24.88,False
0.8522263865,1.9056361323,68098.4737009549,49036128.68987232,1,1,17.47,True
0.1010543415,0.2259643771,34830.1287042754,38488425.685867526,1,1,22.1,False
0.0231502122,0.0517654482,102914.0525346628,54622999.07425847,1,1,25.3,False
0.1160259082,0.2594418179,60774.2227799867,34968346.889750086,1,1,21.8,False
0.3841978911,0.8590926012,56192.1141318422,56551430.56956178,1,1,19.2,False
0.0253837029,0.0567596853,38393.2943903344,6190336.807568233,1,1,25.1,False
0.0201629919,0.0450858206,33990.3392823217,868886.823761139,1,1,25.6,False
0.0160160338,0.0358129403,30667.537971935,10584128.065778555,1,1,26.1,False
0.0400456158,0.0895447192,50530.9209555294,9767182.864143737,1,1,24.11,False
0.0075258399,0.0168282897,70817.2830015595,70712033.86871567,1,1,27.74,False
0.1838886721,0.411187571,8153.7838302326,43589616.32288479,1,1,20.8,False
0.0319561887,0.0714562102,52637.6615248141,24731349.820501167,1,1,24.6,False
0.040230458,0.0899580388,28615.178647262,6720393.880445182,1,1,24.1,False
0.0608912622,0.1361570015,19238.1343689217,14216437.308259754,1,1,23.2,False
0.3669061375,0.8204270649,83104.5941405078,31861833.66417548,1,1,19.3,True
0.0152951935,0.0342010925,32604.7388153138,28609336.942898795,1,1,26.2,False
0.0555334912,0.1241766613,27148.057336967,50779695.57474952,1,1,23.4,False
0.1214940408,0.2716689341,55794.4626110123,49759063.20908729,1,1,21.7,False
0.0921626549,0.2060819612,53061.6985225276,43433148.17070504,1,1,22.3,False
0.058150704,0.130028927,103165.5667589464,60637175.81794376,1,1,23.3,False
0.0506471459,0.1132504611,23240.1751570124,10842025.009957856,1,1,23.6,False
0.5254785303,1.1750057146,45797.7924477821,7531339.504383011,1,1,18.52,True
0.0232570687,0.0520043867,27222.0176477072,14511887.850624517,1,1,25.29,False
0.0506471459,0.1132504611,26178.3406398515,16356725.896225626,1,1,23.6,False
0.0101054342,0.0225964377,81616.3739871635,55352475.55320789,1,1,27.1,False
0.0146067964,0.0326617897,22419.0114017823,6929184.366370616,1,1,26.3,False
0.04411182,0.0986370281,60156.492035251,48899945.5301514,1,1,23.9,False
0.0056098982,0.0125441136,45518.2913814818,821291.244155123,1,1,28.378,False
0.02658,0.0594346868,16804.9046658746,63606295.18823552,1,1,25.0,False
0.04411182,0.0986370281,57925.3361519009,28989384.85635175,1,1,23.9,False
0.4619074603,1.0328564805,65918.6618452355,53965522.344724335,1,1,18.8,False
0.0096506147,0.0215794305,35921.3678454237,27055298.756039675,1,1,27.2,False
0.0048367649,0.0108153351,35856.284094929,324944.600183335,1,1,28.7,False
0.0121494041,0.0271668934,15648.2450638258,13291417.324532123,1,1,26.7,False
0.0110803882,0.0247765013,18666.6885589259,5510617.762003989,1,1,26.9,False
0.1394938229,0.3119176705,48001.4695061305,43585202.183414064,1,1,21.4,False
0.0069912523,0.0156329154,80610.8045080356,60052630.458560325,1,1,27.9,False
0.1108038821,0.2477650126,61142.2547267322,5207109.130371676,1,1,21.9,True
0.1881719895,0.42076536,48287.3204435202,51808798.60564495,1,1,20.75,False
0.0530340723,0.1185877909,29325.3274294306,15078158.334208744,1,1,23.5,False
0.0384197891,0.0859092601,18867.9069223315,59203507.54795722,1,1,24.2,False
0.0421264611,0.0941976306,73583.2204855646,13800696.21069244,1,1,24.0,False
0.0291443905,0.0651688382,41350.8882933943,17750436.440497078,1,1,24.8,False
0.0350392641,0.0783501764,51260.6076650334,9561341.131753448,1,1,24.4,False
0.0152951935,0.0342010925,67303.2894674926,63934673.61304747,1,1,26.2,False
0.1332155667,0.2978790628,78478.8733176916,13026256.551056463,1,1,21.5,False
0.9216265485,2.0608196123,89732.3959475953,44882603.08503864,1,1,17.3,False
0.0589596608,0.1318378096,19323.6125827738,59734279.98288872,1,1,23.27,False
0.3503926411,0.7835017643,135406.3750328902,47446206.04306228,1,1,19.4,True
0.0026457876,0.0059161609,25532.7192899549,30611239.138593733,1,1,30.01,False
0.1838886721,0.411187571,19955.6581333455,31497479.36015424,1,1,20.8,False
0.096506147,0.2157943048,66043.309002727,36166802.03978116,1,1,22.2,False
0.013506878,0.0302022973,74656.2792633538,62213421.255092256,1,1,26.47,False
0.0515887466,0.1153559443,133241.7686169715,60678667.26590144,1,1,23.56,False
0.02658,0.0594346868,73404.6178838562,1016709.729993376,1,1,25.0,False
0.0192555078,0.0430566244,19960.7283976386,21328687.72970464,1,1,25.7,False
0.0170826395,0.0381979432,45791.4333689842,5279674.045580031,1,1,25.96,False
0.0699125232,0.1563291544,50028.9484075884,56798686.97628287,1,1,22.9,False
0.5303407233,1.1858779086,67020.7925767871,73653394.36688301,1,1,18.5,False
0.0291443905,0.0651688382,38769.9697020305,10295158.686573884,1,1,24.8,False
0.160160338,0.358129403,58167.4648081381,22054801.024139646,1,1,21.1,False
0.0183888672,0.0411187571,20813.4726044073,6563681.04598926,1,1,25.8,False
0.1838886721,0.411187571,67090.2339724466,26676305.94140404,1,1,20.8,False
0.0421264611,0.0941976306,98169.3969826068,60975174.52274052,1,1,24.0,False
0.1684825693,0.3767384779,65110.4490619962,57516580.63071052,1,1,20.99,True
0.1214940408,0.2716689341,22955.6230931086,40737728.21639429,1,1,21.7,True
0.0282198679,0.063101543,72783.2471207825,11374622.523943571,1,1,24.87,False
0.0088014652,0.0196806745,29755.4300588959,27983148.817312177,1,1,27.4,False
0.1907897226,0.4266187892,53503.7672004523,57078038.67850568,1,1,20.72,False
0.1529519353,0.3420109247,32259.787425665,60674908.888693854,1,1,21.2,False
0.04411182,0.0986370281,53981.57102499,42505519.34972248,1,1,23.9,False
0.0880146521,0.1968067451,25889.8212278006,19033840.815806583,1,1,22.4,False
0.0305179233,0.0682401509,43936.2845539985,22193191.82954775,1,1,24.7,False
0.0555334912,0.1241766613,28341.8873622958,49891349.254536,1,1,23.4,False
0.0555334912,0.1241766613,22731.7569231024,33077469.710702017,1,1,23.4,False
0.0557898221,0.1247498347,90748.947092661,73543590.75700554,1,1,23.39,False
0.620233153,1.3868834919,56087.846024306,16402940.94180792,1,1,18.16,True
0.1058168859,0.2366137501,23756.5421912823,26518743.3012878,1,1,22.0,False
0.0139493823,0.0311917671,48942.0538227673,26737914.159015723,1,1,26.4,False
0.046190746,0.1032856481,87060.8014846369,12559863.394921804,1,1,23.8,False
0.040230458,0.0899580388,29919.6309637023,17044320.731093038,1,1,24.1,False
0.0040230458,0.0089958039,78622.5634985513,69474731.99651086,1,1,29.1,False
0.0506471459,0.1132504611,86545.1430420178,72168527.18331534,1,1,23.6,False
0.0121494041,0.0271668934,49212.7433831351,4152408.617377551,1,1,26.7,False
0.2016299194,0.4508582062,67109.3695890032,27620040.543869734,1,1,20.6,False
0.3536347843,0.7907514169,132633.864893651,72477445.70776068,1,1,19.38,True
0.0192555078,0.0430566244,29990.1041628701,1387890.723375055,1,1,25.7,False
0.2682594171,0.5998462923,63128.0836248617,16992409.641891982,1,1,19.98,True
0.1214940408,0.2716689341,123484.8555136746,22960018.513418578,1,1,21.7,True
0.0020162992,0.0045085821,47449.2911767592,33403691.72709728,1,1,30.6,False
0.046190746,0.1032856481,55910.8335316687,12164141.618955975,1,1,23.8,False
0.1214940408,0.2716689341,81506.2023358369,56924922.5807588,1,1,21.7,False
0.3503926411,0.7835017643,17568.6555335742,50965208.93129868,1,1,19.4,False
1.7240703244,3.8551384433,12964.9848773642,58393497.74845496,1,1,15.94,False
0.0670741189,0.1499822895,46485.2441578464,7619240.430274629,1,1,22.99,False
0.0366906138,0.0820427065,93219.6627060372,8761837.33634491,1,1,24.3,False
0.0384197891,0.0859092601,54994.7654859053,74034019.95251098,1,1,24.2,False
0.6991252322,1.5632915441,79679.3735701249,49806242.90661471,1,1,17.9,True
0.3194147569,0.7142331095,81409.2711338347,51356062.56817791,1,1,19.601,True
0.0732073989,0.1636967205,42003.6904088244,19365553.582663607,1,1,22.8,False
0.046190746,0.1032856481,48343.8574773047,31948967.8411442,1,1,23.8,False
0.0530340723,0.1185877909,14681.3768271145,41095406.820185296,1,1,23.5,False
0.0116025908,0.0259441818,57161.4600405416,46534324.746583775,1,1,26.8,False
0.0133215567,0.0297879063,45338.5960994556,752654.739093394,1,1,26.5,False
0.0530340723,0.1185877909,62783.3522311211,70066370.9278548,1,1,23.5,False
0.0253837029,0.0567596853,54398.3448186778,23103107.27537637,1,1,25.1,False
0.0096506147,0.0215794305,82002.1481992552,42388813.00988726,1,1,27.2,False
0.0121494041,0.0271668934,53508.6081155592,58147769.229659535,1,1,26.7,False
0.0146067964,0.0326617897,74025.0495693774,41596604.30972992,1,1,26.3,False
0.02053785,0.0459240286,26366.885588832,8836853.023698755,1,1,25.56,False
0.3503926411,0.7835017643,115168.7994975583,50177277.44368165,1,1,19.4,False
0.0377185489,0.0843412394,86450.7671158133,54620610.504907325,1,1,24.24,False
0.160160338,0.358129403,54799.9377011402,8707622.888739467,1,1,21.1,False
0.0046190746,0.0103285648,54855.0269163551,36098104.54366783,1,1,28.8,False
0.0198863453,0.04446722,15571.9088315729,28083417.193593927,1,1,25.63,False
0.02658,0.0594346868,35388.3785184911,5665954.10157868,1,1,25.0,False
0.04411182,0.0986370281,41303.0108675578,14245522.874134503,1,1,23.9,False
0.2111324448,0.4721064988,37028.8674780401,29402980.077192426,1,1,20.5,False
0.2874451443,0.6427468824,23850.4137905777,31776354.997075327,1,1,19.83,False
0.1332155667,0.2978790628,40338.566869235,50867463.971888095,1,1,21.5,False
0.0242412481,0.0542050786,48613.8712216982,8732915.819494404,1,1,25.2,False
0.0880146521,0.1968067451,22469.3736274778,20907753.446798787,1,1,22.4,False
0.096506147,0.2157943048,22002.9394628447,28100531.878072128,1,1,22.2,False
0.4619074603,1.0328564805,80953.2796767901,26886681.23724468,1,1,18.8,False
0.3051792326,0.6824015094,12968.583644621,48106641.45943013,1,1,19.7,False
0.1272198785,0.2844722965,50282.8431928589,41218542.14344356,1,1,21.6,True
0.0177237239,0.0396314515,8601.6060382077,15451423.465276117,1,1,25.88,False
0.2796114661,0.6252302454,31150.4723908796,59564549.24650391,1,1,19.89,False
0.0192555078,0.0430566244,36977.5650088469,1004901.416602157,1,1,25.7,False
0.0278326768,0.0622357573,21548.1234620074,53048469.30028207,1,1,24.9,False
0.0291443905,0.0651688382,8370.6481014818,30258222.049311288,1,1,24.8,False
0.1058168859,0.2366137501,31553.2468550041,40066694.28460992,1,1,22.0,False
0.0066765941,0.0149293183,25613.5392779688,3290967.967756514,1,1,28.0,False
0.0231502122,0.0517654482,23747.2821316351,5977766.836175758,1,1,25.3,False
0.0058150704,0.0130028927,34992.5829805043,62082038.4815826,1,1,28.3,False
0.0194336768,0.0434550225,24403.5327186259,3029016.846501277,1,1,25.68,False
0.0109788026,0.0245493489,21246.368258489,5237952.366500417,1,1,26.92,False
0.0305179233,0.0682401509,26107.9400400909,7348375.624653951,1,1,24.7,False
0.0152951935,0.0342010925,86352.5037328736,61013617.973936096,1,1,26.2,False
0.040230458,0.0899580388,18225.5625639446,27961697.529939268,1,1,24.1,False
0.1058168859,0.2366137501,115991.463663378,15051481.06964419,1,1,22.0,False
0.3602093458,0.8054525833,78427.9466073868,28365959.219992343,1,1,19.34,True
0.058150704,0.130028927,11254.6793328205,39701496.23364208,1,1,23.3,False
0.0228325794,0.0510551996,8062.7105819895,25781839.572328832,1,1,25.33,False
0.2063264836,0.4613600429,75958.7416460575,74095050.40818892,1,1,20.55,False
0.0921626549,0.2060819612,41650.6367268443,1221989.557824159,1,1,22.3,False
0.7595475664,1.6983999907,81372.7384061126,61055725.94463563,1,1,17.72,False
0.0840533402,0.1879489824,32930.9076879,21166090.56775077,1,1,22.5,False
0.1394938229,0.3119176705,88775.5689371012,16979267.6784495,1,1,21.4,True
0.046190746,0.1032856481,31529.8639058965,16509583.443973778,1,1,23.8,False
3.602093458,8.0545258335,68742.4471988407,39400215.00957556,1,1,14.34,False
0.1460679643,0.3266178974,49736.5254649379,50206503.66147377,1,1,21.3,False
0.0840533402,0.1879489824,19551.5239341631,27823181.974867377,1,1,22.5,False
0.0305179233,0.0682401509,23954.9645545473,18467746.782910023,1,1,24.7,False
0.096506147,0.2157943048,58887.1216525594,37189385.84981839,1,1,22.2,False
0.1677084622,0.3750075218,32849.2718380631,71821360.44785456,1,1,21.0,False
0.0152951935,0.0342010925,28058.4216161774,1406708.130809597,1,1,26.2,False
0.0305179233,0.0682401509,31023.9686779195,36526861.7479896,1,1,24.7,False
0.0421264611,0.0941976306,64285.9923588221,54085839.01971498,1,1,24.0,False
0.0105816886,0.023661375,18694.864587242,22758541.40360405,1,1,27.0,False
0.233644185,0.5224442801,78225.8824839074,9919303.13374938,1,1,20.28,True
0.0421264611,0.0941976306,33045.4634367124,55298910.45011697,1,1,24.0,False
0.1401376972,0.3133574171,31231.7438041562,63245529.51271877,1,1,21.39,False
0.02658,0.0594346868,86729.7074654426,63780124.74170068,1,1,25.0,False
0.0334622374,0.0748238376,65207.853451247,7316978.756727914,1,1,24.5,False
0.0350392641,0.0783501764,79444.7107084861,3051272.50666139,1,1,24.4,False
0.0147419515,0.0329640056,37709.333041122,10743168.358855724,1,1,26.28,False
0.3195618867,0.7145621017,65929.7786434726,56303590.177635565,1,1,19.6,True
0.0334622374,0.0748238376,44524.6066614892,32257523.68051351,1,1,24.5,False
0.0211132445,0.0472106499,95691.0723821269,47901061.672910206,1,1,25.5,False
0.0242412481,0.0542050786,55751.8694598601,72384450.60040088,1,1,25.2,False
0.0366906138,0.0820427065,63366.1697405376,69970618.05856049,1,1,24.3,False
0.0210162379,0.0469937366,36055.9406725229,12382676.91013321,1,1,25.51,False
0.6991252322,1.5632915441,97143.1000562516,59385132.85586509,1,1,17.9,False
0.0880146521,0.1968067451,87923.0311364156,60830112.1460034,1,1,22.4,False
0.0146067964,0.0326617897,56382.8404280972,1205048.317116435,1,1,26.3,False
0.1160259082,0.2594418179,64176.6074200859,64736604.5890174,1,1,21.8,False
0.3346223745,0.7482383761,78550.8153760303,28784974.760617573,1,1,19.5,True
0.1677084622,0.3750075218,46003.6971951178,45100442.95555739,1,1,21.0,False
0.0350392641,0.0783501764,43274.1890062307,17310883.820042294,1,1,24.4,False
0.031228777,0.0698296682,22410.3731585082,31449487.854825474,1,1,24.65,False
0.0116025908,0.0259441818,21450.6410850226,44932281.45594952,1,1,26.8,False
0.2538370294,0.5675968529,91796.8447645488,51986355.61443796,1,1,20.1,False
0.2538370294,0.5675968529,40748.3975579249,66974734.07350789,1,1,20.1,False
0.0278326768,0.0622357573,48578.2935015845,17678299.913749255,1,1,24.9,False
0.1460679643,0.3266178974,37179.4636547323,55187576.31939132,1,1,21.3,False
0.0101054342,0.0225964377,21925.0857450245,1240790.090618965,1,1,27.1,False
0.0073207399,0.016369672,21868.6993532568,3761427.223917347,1,1,27.8,False
0.2658,0.5943468684,8369.4300084277,43909802.31954194,1,1,20.0,False
0.0155795524,0.0348369383,37551.0686939543,35621732.55137354,1,1,26.16,False
